nro_curso,cod_materia,profesor,nombre,virtual,h_desde,h_hasta,dia,id_cuatrimestre,id_prof,hora_desde,hora_hasta,Es_Individual
10141,MFA,AS,1er. Cuatrimestre 2025,1,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Mi�rcoles,62,190,10:00,11:30,0
10142,EAP2,IA,1er. Cuatrimestre 2025,1,1900-01-01 20:00:00.000,1900-01-01 21:30:00.000,Mi�rcoles,62,171,20:00,21:30,0
10143,EAP3,CR,1er. Cuatrimestre 2025,1,1900-01-01 20:00:00.000,1900-01-01 21:30:00.000,Mi�rcoles,62,124,20:00,21:30,0
10144,APC1,GT,1er. Cuatrimestre 2025,0,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Jueves,62,17,17:00,18:30,0
10145,ARR1,GT,1er. Cuatrimestre 2025,0,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Jueves,62,17,18:30,20:00,0
10146,EAP2,PAN,1er. Cuatrimestre 2025,0,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Jueves,62,122,17:00,18:30,0
10147,EAP3,GT,1er. Cuatrimestre 2025,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Jueves,62,17,11:30,13:00,0
10148,BAT,FM,1er. Cuatrimestre 2025,0,1900-01-01 10:00:00.000,1900-01-01 14:30:00.000,Jueves,62,9,10:00,14:30,1
10149,CAN,RC,1er. Cuatrimestre 2025,0,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Jueves,62,189,10:00,11:30,1
10150,CAN,EE,1er. Cuatrimestre 2025,0,1900-01-01 11:00:00.000,1900-01-01 14:30:00.000,Jueves,62,101,11:00,14:30,1
10151,CAN,RC,1er. Cuatrimestre 2025,0,1900-01-01 13:30:00.000,1900-01-01 17:00:00.000,Jueves,62,189,13:30,17:00,1
10152,CAN,EE,1er. Cuatrimestre 2025,0,1900-01-01 15:30:00.000,1900-01-01 20:00:00.000,Jueves,62,101,15:30,20:00,1
10153,PNO,RN,1er. Cuatrimestre 2025,0,1900-01-01 10:00:00.000,1900-01-01 16:30:00.000,Jueves,62,19,10:00,16:30,1
10154,PNO,GT,1er. Cuatrimestre 2025,0,1900-01-01 15:00:00.000,1900-01-01 17:00:00.000,Jueves,62,17,15:00,17:00,1
10155,ECBC,RN,1er. Cuatrimestre 2025,0,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Jueves,62,19,18:30,20:00,0
10156,EGMA,AS,1er. Cuatrimestre 2025,0,1900-01-01 15:30:00.000,1900-01-01 17:00:00.000,Jueves,62,190,15:30,17:00,0
10157,EFLA,ADM,1er. Cuatrimestre 2025,0,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Jueves,62,141,17:00,18:30,0
10158,EJAD,GT,1er. Cuatrimestre 2025,0,1900-01-01 13:00:00.000,1900-01-01 14:30:00.000,Jueves,62,17,13:00,14:30,0
10159,EPOP,CN-,1er. Cuatrimestre 2025,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Jueves,62,193,11:30,13:00,0
10160,ETAN,AS,1er. Cuatrimestre 2025,0,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Jueves,62,190,17:00,18:30,0
10161,GUIB,PAN,1er. Cuatrimestre 2025,0,1900-01-01 10:30:00.000,1900-01-01 11:30:00.000,Jueves,62,122,10:30,11:30,0
10162,GUIB,PAN,1er. Cuatrimestre 2025,0,1900-01-01 15:00:00.000,1900-01-01 16:00:00.000,Jueves,62,122,15:00,16:00,0
10163,GUIB,PAN,1er. Cuatrimestre 2025,0,1900-01-01 16:00:00.000,1900-01-01 17:00:00.000,Jueves,62,122,16:00,17:00,0
10164,IPM,SB,1er. Cuatrimestre 2025,0,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Jueves,62,127,10:00,11:30,0
10165,INA1,PD,1er. Cuatrimestre 2025,0,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Jueves,62,132,17:00,18:30,0
10166,LBC,PD,1er. Cuatrimestre 2025,0,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Jueves,62,132,18:30,20:00,0
10167,MEZ1,PC,1er. Cuatrimestre 2025,0,1900-01-01 13:30:00.000,1900-01-01 15:00:00.000,Jueves,62,195,13:30,15:00,0
10168,MEZ2,SB,1er. Cuatrimestre 2025,0,1900-01-01 14:00:00.000,1900-01-01 15:30:00.000,Jueves,62,127,14:00,15:30,0
10169,MEZ3,SB,1er. Cuatrimestre 2025,0,1900-01-01 15:30:00.000,1900-01-01 17:00:00.000,Jueves,62,127,15:30,17:00,0
10170,NTM1,AS,1er. Cuatrimestre 2025,0,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Jueves,62,190,18:30,20:00,0
10171,NTM1,PAN,1er. Cuatrimestre 2025,0,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Jueves,62,122,18:30,20:00,0
10172,PNOC,RN,1er. Cuatrimestre 2025,1,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Martes,62,19,17:00,18:30,0
10173,PNOC,GT,1er. Cuatrimestre 2025,0,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Jueves,62,17,10:00,11:30,0
10174,PTS,PC,1er. Cuatrimestre 2025,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Jueves,62,195,11:30,13:00,0
10175,PTS,PC,1er. Cuatrimestre 2025,0,1900-01-01 15:00:00.000,1900-01-01 16:30:00.000,Jueves,62,195,15:00,16:30,0
10176,TAM,SB,1er. Cuatrimestre 2025,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Jueves,62,127,11:30,13:00,0
10177,TAM,PC,1er. Cuatrimestre 2025,0,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Jueves,62,195,17:00,18:30,0
10178,GUIB,PAN,1er. Cuatrimestre 2025,0,1900-01-01 14:00:00.000,1900-01-01 15:00:00.000,Jueves,62,122,14:00,15:00,0
10179,PRO,PC,1er. Cuatrimestre 2025,0,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Jueves,62,195,18:30,20:00,0
10209,GUIC,CMZ,1er. Cuatrimestre 2025,0,1900-01-01 14:30:00.000,1900-01-01 16:00:00.000,Viernes,62,104,14:30,16:00,1
10210,ECPD,CMZ,1er. Cuatrimestre 2025,0,1900-01-01 13:00:00.000,1900-01-01 14:30:00.000,Viernes,62,104,13:00,14:30,0
10211,EAP1,PAN,1er. Cuatrimestre 2025,1,1900-01-01 13:00:00.000,1900-01-01 14:30:00.000,Viernes,62,122,13:00,14:30,0
10212,APT1,FR,1er. Cuatrimestre 2025,1,1900-01-01 13:30:00.000,1900-01-01 15:00:00.000,Viernes,62,159,13:30,15:00,0
10213,PNO,GT,1er. Cuatrimestre 2025,1,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Viernes,62,17,10:00,11:30,1
10214,GUIA,PAN,1er. Cuatrimestre 2025,1,1900-01-01 11:30:00.000,1900-01-01 12:30:00.000,Viernes,62,122,11:30,12:30,0
10215,GUIB,PAN,1er. Cuatrimestre 2025,1,1900-01-01 16:30:00.000,1900-01-01 17:30:00.000,Viernes,62,122,16:30,17:30,0
10216,PTS,FR,1er. Cuatrimestre 2025,1,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Viernes,62,159,10:00,11:30,0
10217,PTS,FR,1er. Cuatrimestre 2025,1,1900-01-01 15:00:00.000,1900-01-01 16:30:00.000,Viernes,62,159,15:00,16:30,0
10218,TPRD,PAN,1er. Cuatrimestre 2025,1,1900-01-01 14:30:00.000,1900-01-01 16:00:00.000,Viernes,62,122,14:30,16:00,0
10219,TPR1,PD,1er. Cuatrimestre 2025,1,1900-01-01 18:00:00.000,1900-01-01 19:30:00.000,Viernes,62,132,18:00,19:30,0
10220,APC1,DJ,1er. Cuatrimestre 2025,1,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Viernes,62,6,10:00,11:30,0
10221,PRP,IF,1er. Cuatrimestre 2025,1,1900-01-01 10:00:00.000,1900-01-01 12:00:00.000,Viernes,62,187,10:00,12:00,0
10222,INA1,CR,1er. Cuatrimestre 2025,1,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Viernes,62,124,10:00,11:30,0
10223,APM,CR,1er. Cuatrimestre 2025,1,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Viernes,62,124,11:30,13:00,0
10227,EMO,TC,1er. Cuatrimestre 2025,1,1900-01-01 13:30:00.000,1900-01-01 15:00:00.000,Viernes,62,23,13:30,15:00,0
10228,CTO2,TC,1er. Cuatrimestre 2025,1,1900-01-01 15:00:00.000,1900-01-01 16:30:00.000,Viernes,62,23,15:00,16:30,0
10233,PNO,IA,1er. Cuatrimestre 2025,0,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Viernes,62,171,17:00,18:30,1
10235,APC1,DJ,2do Cuatrimestre 2024,0,1900-01-01 09:00:00.000,1900-01-01 10:30:00.000,Lunes,61,6,09:00,10:30,0
10236,EAP3,CR,2do Cuatrimestre 2024,0,1900-01-01 09:00:00.000,1900-01-01 10:30:00.000,Lunes,61,124,09:00,10:30,0
10239,EAP2,CR,2do Cuatrimestre 2024,0,1900-01-01 09:00:00.000,1900-01-01 10:30:00.000,Lunes,61,124,09:00,10:30,0
10241,MEZ1,SB,1er. Cuatrimestre 2025,0,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Jueves,62,127,18:30,20:00,0
10242,TAM,FR,1er. Cuatrimestre 2025,1,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Mi�rcoles,62,159,11:30,13:00,0
10244,PNO,RN,1er. Cuatrimestre 2025,0,1900-01-01 10:00:00.000,1900-01-01 13:00:00.000,Viernes,62,19,10:00,13:00,1
10247,INA1,EP,1er. Cuatrimestre 2025,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Lunes,62,160,11:30,13:00,0
10250,EAP3,CR,1er. Cuatrimestre 2025,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Jueves,62,124,11:30,13:00,0
10232,EAP2,GT,1er. Cuatrimestre 2025,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Martes,62,17,11:30,13:00,0
10246,SAXF,LN,1er. Cuatrimestre 2025,0,1900-01-01 13:00:00.000,1900-01-01 13:30:00.000,Mi�rcoles,62,136,13:00,13:30,1
